GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,RES_ONLYA,TRUSTA,AIANHHA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,FL5001
G4200170100105,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100105,100105,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1001.05,3406
G4200170100201,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100201,100201,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1002.01,4322
G4200170100206,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100206,100206,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1002.06,4447
G4200170100207,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100207,100207,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1002.07,3842
G4200170100208,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100208,100208,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1002.08,6441
G4200170100209,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100209,100209,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1002.09,7958
G4200170100210,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100210,100210,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1002.10,7418
G4200170100211,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100211,100211,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1002.11,6538
G4200170100212,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100212,100212,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1002.12,4396
G4200170100302,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100302,100302,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1003.02,5118
G4200170100303,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100303,100303,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1003.03,5215
G4200170100304,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100304,100304,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1003.04,2431
G4200170100306,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100306,100306,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1003.06,3614
G4200170100307,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100307,100307,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1003.07,5025
G4200170100401,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100401,100401,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1004.01,6599
G4200170100402,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100402,100402,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1004.02,6575
G4200170100403,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100403,100403,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1004.03,2227
G4200170100404,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100404,100404,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1004.04,6307
G4200170100406,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100406,100406,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1004.06,4004
G4200170100407,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100407,100407,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1004.07,1387
G4200170100408,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100408,100408,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1004.08,7019
G4200170100500,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100500,100500,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1005,2631
G4200170100600,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100600,100600,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1006,3949
G4200170100700,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100700,100700,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1007,3343
G4200170100803,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100803,100803,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1008.03,4865
G4200170100804,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100804,100804,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1008.04,3773
G4200170100805,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100805,100805,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1008.05,6281
G4200170100807,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100807,100807,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1008.07,3169
G4200170100808,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100808,100808,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1008.08,5342
G4200170100809,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100809,100809,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1008.09,4944
G4200170100810,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100810,100810,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1008.10,3473
G4200170100811,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100811,100811,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1008.11,4461
G4200170100900,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,100900,100900,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1009,7833
G4200170101000,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101000,101000,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1010,893
G4200170101100,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101100,101100,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1011,2420
G4200170101200,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101200,101200,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1012,927
G4200170101300,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101300,101300,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1013,1981
G4200170101401,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101401,101401,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1014.01,3987
G4200170101403,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101403,101403,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1014.03,6315
G4200170101404,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101404,101404,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1014.04,2449
G4200170101405,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101405,101405,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1014.05,6525
G4200170101503,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101503,101503,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1015.03,3964
G4200170101504,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101504,101504,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1015.04,2977
G4200170101505,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101505,101505,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1015.05,3411
G4200170101506,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101506,101506,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1015.06,5412
G4200170101603,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101603,101603,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1016.03,3075
G4200170101605,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101605,101605,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1016.05,4196
G4200170101607,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101607,101607,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1016.07,3160
G4200170101608,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101608,101608,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1016.08,4632
G4200170101609,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101609,101609,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1016.09,4753
G4200170101610,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101610,101610,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1016.10,4903
G4200170101611,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101611,101611,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1016.11,6664
G4200170101700,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101700,101700,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1017,492
G4200170101802,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101802,101802,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1018.02,4128
G4200170101803,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101803,101803,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1018.03,4941
G4200170101804,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101804,101804,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1018.04,8511
G4200170101900,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,101900,101900,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1019,3900
G4200170102002,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,102002,102002,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1020.02,2834
G4200170102003,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,102003,102003,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1020.03,3782
G4200170102004,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,102004,102004,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1020.04,4082
G4200170102102,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,102102,102102,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1021.02,3130
G4200170102103,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,102103,102103,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1021.03,3973
G4200170102104,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,102104,102104,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1021.04,4999
G4200170102200,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,102200,102200,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1022,1001
G4200170102300,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,102300,102300,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1023,5199
G4200170102400,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,102400,102400,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1024,8828
G4200170102500,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,102500,102500,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1025,4564
G4200170102600,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,102600,102600,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1026,2211
G4200170102700,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,102700,102700,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1027,4233
G4200170102801,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,102801,102801,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1028.01,3096
G4200170102802,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,102802,102802,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1028.02,5714
G4200170102900,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,102900,102900,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1029,1059
G4200170103001,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,103001,103001,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1030.01,4694
G4200170103002,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,103002,103002,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1030.02,5226
G4200170103101,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,103101,103101,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1031.01,2478
G4200170103102,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,103102,103102,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1031.02,2080
G4200170103103,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,103103,103103,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1031.03,4373
G4200170103200,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,103200,103200,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1032,1283
G4200170103300,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,103300,103300,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1033,2191
G4200170103400,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,103400,103400,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1034,4963
G4200170103500,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,103500,103500,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1035,1313
G4200170103600,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,103600,103600,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1036,863
G4200170103700,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,103700,103700,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1037,3517
G4200170103800,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,103800,103800,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1038,1408
G4200170103900,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,103900,103900,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1039,4206
G4200170104000,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,104000,104000,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1040,4804
G4200170104100,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,104100,104100,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1041,2083
G4200170104200,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,104200,104200,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1042,11409
G4200170104300,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,104300,104300,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1043,7743
G4200170104400,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,104400,104400,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1044,2252
G4200170104501,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,104501,104501,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1045.01,12136
G4200170104502,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,104502,104502,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1045.02,4306
G4200170104601,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,104601,104601,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1046.01,4752
G4200170104603,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,104603,104603,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1046.03,6201
G4200170104604,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,104604,104604,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1046.04,6657
G4200170104701,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,104701,104701,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1047.01,3089
G4200170104702,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,104702,104702,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1047.02,2745
G4200170104703,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,104703,104703,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1047.03,2402
G4200170104800,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,104800,104800,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1048,3125
G4200170104901,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,104901,104901,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1049.01,6302
G4200170104902,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,104902,104902,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1049.02,5675
G4200170105003,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105003,105003,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1050.03,5033
G4200170105004,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105004,105004,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1050.04,5627
G4200170105006,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105006,105006,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1050.06,5974
G4200170105007,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105007,105007,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1050.07,8404
G4200170105008,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105008,105008,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1050.08,2954
G4200170105009,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105009,105009,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1050.09,3620
G4200170105010,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105010,105010,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1050.10,3950
G4200170105011,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105011,105011,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1050.11,3822
G4200170105100,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105100,105100,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1051,2839
G4200170105202,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105202,105202,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1052.02,5312
G4200170105203,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105203,105203,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1052.03,2063
G4200170105204,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105204,105204,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1052.04,10831
G4200170105300,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105300,105300,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1053,2312
G4200170105400,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105400,105400,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1054,7180
G4200170105501,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105501,105501,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1055.01,8153
G4200170105503,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105503,105503,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1055.03,9146
G4200170105505,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105505,105505,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1055.05,3934
G4200170105506,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105506,105506,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1055.06,4110
G4200170105507,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105507,105507,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1055.07,7338
G4200170105600,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105600,105600,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1056,2498
G4200170105702,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105702,105702,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1057.02,3326
G4200170105704,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105704,105704,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1057.04,6697
G4200170105801,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105801,105801,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1058.01,6807
G4200170105805,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105805,105805,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1058.05,5808
G4200170105806,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105806,105806,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1058.06,103
G4200170105807,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105807,105807,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1058.07,3506
G4200170105808,2000,1,2,Pennsylvania,42,Bucks,017,NA,NA,105808,105808,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 1058.08,3643
